"2179";"Figurine Marvel - 179 "" Lady Sif """;"FIGURINES";"179";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612150/figurine-en-plomb-marvel-n179-lady-sif-eaglemoss-super-heros-boite-thor.html"
"2180";"Figurine Marvel - 180 "" J.Jonah Jameson """;"FIGURINES";"180";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2181";"Figurine Marvel - 181 "" Sébastian Shaw """;"FIGURINES";"181";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2182";"Figurine Marvel - 182 "" Swordsman """;"FIGURINES";"182";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2183";"Figurine Marvel - 183 "" Le Hibou """;"FIGURINES";"183";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2184";"Figurine Marvel - 184 "" Hammerhead """;"FIGURINES";"184";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2185";"Figurine Marvel - 185 "" Longshot """;"FIGURINES";"185";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638341406/figurine-en-plomb-marvel-n-185-longshot-eaglemoss-boite.html"
"2186";"Figurine Marvel - 186 "" Le piégeur """;"FIGURINES";"186";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2187";"Figurine Marvel - 187 "" Shaman """;"FIGURINES";"187";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612172/figurine-en-plomb-marvel-n187-shaman-eaglemoss-super-heros-collection-boite.html"
"2188";"Figurine Marvel - 188 "" Le loup Garou """;"FIGURINES";"188";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2189";"Figurine Marvel - 189 "" Gamora """;"FIGURINES";"189";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1614052135/figurine-marvel-en-plomb-n-189-gamora-eaglemoss-avec-boite-les-gardiens-de-la-galaxie.html"
"2190";"Figurine Marvel - 190 "" Vance Astro """;"FIGURINES";"190";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612186/figurine-en-plomb-marvel-n190-vance-astro-eaglemoss-super-heros-collection-officielle-boite.html"
"2191";"Figurine Marvel - 191 "" Constrictor "" ";"FIGURINES";"191";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612158/figurine-marvel-en-plomb-n56-deadpool-eaglemoss-super-heros-collection-boite-fascicule.html"
"2192";"Figurine Marvel - 192 "" Félina """;"FIGURINES";"192";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2193";"Figurine Marvel - 193 "" Stingray """;"FIGURINES";"193";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2194";"Figurine Marvel - 194 "" Opale """;"FIGURINES";"194";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1614052119/figurine-en-plomb-marvel-n-194-moonstone-eaglemoss-avec-boite-et-fascicule.html"
"2195";"Figurine Marvel - 195 "" Danielle Moonstar """;"FIGURINES";"195";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612173/figurine-en-plomb-marvel-n195-dani-moonstar-eaglemoss-super-heros-collection-boite.html"
"2196";"Figurine Marvel - 196 "" Firelord """;"FIGURINES";"196";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638341445/figurine-en-plomb-marvel-n196-firelord-eaglemoss-boite-heraut-de-galactus.html"
"2197";"Figurine Marvel - 197 "" Spiderman 2099 """;"FIGURINES";"197";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2198";"Figurine Marvel - 198 "" Wiccan """;"FIGURINES";"198";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612160/figurine-en-plomb-marvel-n198-wiccan-eaglemoss-super-heros-collection-boite.html"
"2199";"Figurine Marvel - 199 "" Deathbird """;"FIGURINES";"199";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612159/figurine-en-plomb-marvel-n199-deathbird-eaglemoss-super-heros-collection-boite.html"
"2200";"Figurine Marvel - 200 "" Hela """;"FIGURINES";"200";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612188/figurine-en-plomb-marvel-n200-hela-eaglemoss-derniere-de-la-collection-avec-boite.html"
"2201";"Figurine Marvel - Double H.S 01 "" Professeur X et Lilandra """;"FIGURINES";"1";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2202";"Figurine Marvel - Double H.S 02 "" Ka-Zar et Zabu """;"FIGURINES";"2";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2203";"Figurine Marvel - Double H.S 03 "" Sasquatch et Puck """;"FIGURINES";"3";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1607998555/figurine-marvel-eaglemoss-puck-et-sasquatch-hors-serie-avec-boite.html"
"2204";"Figurine Marvel - Double H.S 04 "" La cape et l'épée """;"FIGURINES";"3";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1607998559/figurine-marvel-en-plomb-la-cape-et-l-epee-eaglemoss-hors-serie-avec-boite.html"
"2205";"Figurine Marvel - H.S 00 "" Spider-man sur corniche """;"FIGURINES";"0";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2206";"Figurine Marvel - H.S 01 "" Incroyable Hulk """;"FIGURINES";"1";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1638612156/figurine-en-plomb-marvel-hors-serie-l-incroyable-hulk-eaglemoss-boite-fascicule-poster.html"
"2207";"Figurine Marvel - H.S 01A "" Incroyable Hulk variant """;"FIGURINES";"1A";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2208";"Figurine Marvel - H.S 02 "" Le fléau """;"FIGURINES";"2";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/52598526/Juggernaut-Le-Fleau-Figurine-En-Plomb-Peinte-A-La-Main-Figurine.html"
"2209";"Figurine Marvel - H.S 03 "" Colossus """;"FIGURINES";"3";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1614351969/figurine-en-plomb-marvel-colossus-x-men-eaglemoss-hors-serie-avec-boite-fascicule-et-poster.html"
"2210";"Figurine Marvel - H.S 04 "" Thanos """;"FIGURINES";"4";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/61683393/Marvel---Figurine-En-Plomb-Thanos-Eaglemoss-Figurine.html"
"2211";"Figurine Marvel - H.S 05 "" Spider-man variant Black """;"FIGURINES";"5";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2212";"Figurine Marvel - H.S 06 "" Apocalypse """;"FIGURINES";"6";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2213";"Figurine Marvel - H.S 07 "" Iron Man MK1 """;"FIGURINES";"7";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1607676045/figurine-marvel-en-plomb-iron-man-mk1-premiere-armure-eaglemoss-hors-serie-avec-boite-fascicule.html"
"2214";"Figurine Marvel - H.S 08  Abomination """;"FIGURINES";"8";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2215";"Figurine Marvel - H.S 09 "" Rhino """;"FIGURINES";"9";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1607676040/figurine-marvel-en-plomb-le-rhino-eaglemoss-hors-serie-avec-boite-et-fascicule.html"
"2216";"Figurine Marvel - H.S 10 "" L'homme chose """;"FIGURINES";"10";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2217";"Figurine Marvel - H.S 11 "" Le Destroyer """;"FIGURINES";"11";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1366652525/figurine-marvel-super-heros-en-plomb-hors-serie-le-destroyer.html"
"2218";"Figurine Marvel - H.S 12 "" Le Caid """;"FIGURINES";"12";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1607676039/figurine-en-plomb-marvel-le-caid-kingpin-eaglemoss-avec-sa-boite.html"
"2219";"Figurine Marvel - H.S 13 "" Blob """;"FIGURINES";"13";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2220";"Figurine Marvel - H.S 14 "" Ronan l'accusateur """;"FIGURINES";"14";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1607998554/figurine-en-plomb-marvel-ronan-l-accusateur-eaglemoss-hors-serie-avec-boite.html"
"2221";"Figurine Marvel - H.S 15 "" Omega Red """;"FIGURINES";"15";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2222";"Figurine Marvel - H.S 16 "" Terrax """;"FIGURINES";"16";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2223";"Figurine Marvel - H.S 17 "" Skurge """;"FIGURINES";"17";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2224";"Figurine Marvel - H.S 18 "" Sauron """;"FIGURINES";"18";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1614052142/figurine-marvel-sauron-eaglemoss-hors-serie-avec-boite.html"
"2225";"Figurine Marvel - Méga HS 01"" Galactus """;"FIGURINES";"1";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/286994930/marvel-super-heroes-hors-serie-galactus.html"
"2226";"Figurine Marvel - Méga HS 02 "" La Sentinelle """;"FIGURINES";"2";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/273579334/figurine-eaglemoss-en-plomb-marvel-mega-hors-serie-sentinelle.html"
"2227";"Figurine Marvel - Méga HS 03 "" Le gardien """;"FIGURINES";"3";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/81013979/the-watcher-le-gardien-hors-serie-figurine-marvel-en-plomb-figurine.html"
"2228";"Figurine Marvel - Mega HS 04 "" Fin Fang Foom """;"FIGURINES";"4";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2229";"Figurine Marvel - Mega HS 05 "" Odin """;"FIGURINES";"5";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2230";"Figurine Marvel - Mega HS 06 "" M.O.D.O.K. """;"FIGURINES";"6";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";
"2231";"Figurine Marvel - Mega HS 07 "" Mojo """;"FIGURINES";"7";"21";"12";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.lbazerque.fr/img/marvel2/HS29_Mojo.png"
"2232";"100% Marvel - La Panthère noire - 01 "" L'homme sans peur """;"100% Marvel (2)";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Panthere-Noire-100-Marvel-2e-serie-Tome-1-L-homme-sans-peur-153900.html"
"2233";"Le projet Marvels";;;"21";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Projet-Marvels-Le-projet-Marvels-la-naissance-des-super-heros-118225.html"
"2234";"L'integrale - Le Surfer d'argent "" L'integrale volume 0 """;"Le Surfer d'argent";"0";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Surfer-d-Argent-L-integrale-Tome-0-28653.html"
"2235";"L'integrale - Le Surfer d'argent "" L'integrale volume 1 """;"Le Surfer d'argent";"1";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Surfer-d-Argent-L-integrale-Tome-1-Le-surfer-d-argent-L-integrale-9011.html"
"2236";"L'integrale - Le Surfer d'argent "" L'integrale volume 2 """;"Le Surfer d'argent";"2";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Surfer-d-Argent-L-integrale-Tome-2-Le-surfer-d-argent-L-integrale-9010.html"
"2237";"L'integrale - Le Surfer d'argent "" L'integrale volume 3 """;"Le Surfer d'argent";"3";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Surfer-d-Argent-L-integrale-Tome-3-Le-surfer-d-argent-L-integrale-19687.html"
"2238";"L'integrale - Le Surfer d'argent "" L'integrale volume 4 """;"Le Surfer d'argent";"4";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Surfer-d-Argent-L-integrale-Tome-4-Le-surfer-d-argent-L-integrale-19795.html"
"2239";"L'integrale - Le Surfer d'argent "" L'integrale volume 5 """;"Le Surfer d'argent";"5";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Surfer-d-Argent-L-integrale-Tome-5-Le-surfer-d-argent-L-integrale-21146.html"
"2240";"Les chroniques de Marvel 1939 ";;;"6";"9";NULL;NULL;NULL;"2014-07-07 16:29:49";NULL;"0";"7";
"2241";"100% Marvel - Les Eternels - 01 "" Dessein Intelligent """;"100% Marvel ";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Eternels-100-Marvel-Tome-1-Dessein-intelligent-67311.html"
"2242";"L'integrale - Avengers "" L'integrale 1963-1964 """;"L'integrale";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-The-L-integrale-Tome-1-L-integrale-1963-1964-53236.html"
"2243";"L'integrale - Avengers "" L'integrale 1965 """;"L'integrale";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-The-L-integrale-Tome-2-L-integrale-1965-60699.html"
"2244";"L'integrale - Avengers "" L'integrale 1966 """;"L'integrale";"3";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-The-L-integrale-Tome-3-L-integrale-1966-71912.html"
"2245";"L'integrale - Avengers "" L'integrale 1967 """;"L'integrale";"4";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-The-L-integrale-Tome-4-L-integrale-1967-89184.html"
"2246";"L'integrale - Avengers "" L'integrale 1968 """;"L'integrale";"5";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-The-L-integrale-Tome-5-L-integrale-1968-112317.html"
"2247";"L'integrale - Avengers "" L'integrale 1969 """;"L'integrale";"6";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-The-L-integrale-Tome-6-L-integrale-1969-139835.html"
"2248";"L'integrale - Avengers "" L'integrale 1970 """;"L'integrale";"7";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-The-L-integrale-Tome-7-L-integrale-1970-161580.html"
"2249";"L'integrale - Avengers "" L'integrale 1971 """;"L'integrale";"8";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-The-L-integrale-Tome-8-L-integrale-1971-188926.html"
"2250";"L'intégrale - Captain America "" L'intégrale 1964-1966 """;"L'intégrale";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Captain-America-L-integrale-Tome-1-1-Integrale-1964-1966-223143.html"
"2251";"L'integrale - Captain America "" L'integrale 1967-1968 """;"L'integrale";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Captain-America-L-integrale-Tome-2-Integrale-1967-1968-167656.html"
"2252";"L'integrale - Captain America "" L'integrale 1968-1969 """;"L'integrale";"3";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Captain-America-L-integrale-Tome-3-Integrale-1968-1969-197081.html"
"2253";"L'integrale - Daredevil "" L'integrale 1981 """;"L'integrale";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Daredevil-L-integrale-Tome-1-Daredevil-L-integrale-1981-25370.html"
"2254";"L'integrale - Daredevil "" L'integrale 1982 """;"L'integrale";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Daredevil-L-integrale-Tome-2-Daredevil-L-integrale-1982-36942.html"
"2255";"L'integrale - Daredevil "" L'integrale 1983 """;"L'integrale";"3";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Daredevil-L-integrale-Tome-3-Daredevil-L-integrale-1983-48289.html"
"2256";"L'integrale - Fantastic Four ""  L' integrale 1961-1962 """;"L'integrale";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-1-Fantastic-Four-L-integrale-1961-1962-24351.html"
"2257";"L'integrale - Fantastic Four ""  L' integrale 1963 """;"L'integrale";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-2-Fantastic-Four-L-integrale-1963-43336.html"
"2258";"L'integrale - Fantastic Four ""  L' integrale 1964 """;"L'integrale";"3";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-3-Fantastic-Four-L-integrale-1964-51247.html"
"2259";"L'integrale - Fantastic Four ""  L' integrale 1965 """;"L'integrale";"4";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-4-Fantastic-Four-L-integrale-1965-54242.html"
"2260";"L'integrale - Fantastic Four ""  L' integrale 1966 """;"L'integrale";"5";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-5-Fantastic-four-l-integrale-1966-62881.html"
"2261";"L'integrale - Fantastic Four ""  L' integrale 1967 """;"L'integrale";"6";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-6-Fantastic-four-l-integrale-1967-75341.html"
"2262";"L'integrale - Fantastic Four ""  L' integrale 1968 """;"L'integrale";"7";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-7-Fantastic-four-l-integrale-1968-89183.html"
"2263";"L'integrale - Fantastic Four "" L' integrale 1969 """;"L'integrale";"8";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-8-Fantastic-four-l-integrale-1969-105091.html"
"2264";"L'integrale - Fantastic Four "" L' integrale 1970 """;"L'integrale";"9";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-9-Fantastic-four-L-integrale-1970-121424.html"
"2265";"L'integrale - Fantastic Four "" L' integrale 1971 """;"L'integrale";"10";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-10-Fantastic-Four-L-integrale-1971-174218.html"
"2266";"L'integrale - Fantastic Four "" L' integrale 1972 """;"L'integrale";"11";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-11-Fantastic-Four-L-integrale-1972-201871.html"
"2267";"L'integrale - Spiderman "" L'integrale 1962-63 """;"L'integrale";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-1INT-Spider-Man-L-Integrale-1962-1963-17283.html"
"2268";"L'integrale - Spiderman "" L'integrale 1964 """;"L'integrale";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-2INT-Spider-Man-L-Integrale-1964-17428.html"
"2269";"L'integrale - Spiderman "" L'integrale 1965 """;"L'integrale";"3";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-3INT-Spider-Man-L-Integrale-1965-20913.html"
"2270";"L'integrale - Spiderman "" L'integrale 1966 """;"L'integrale";"4";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-4INT-Spider-Man-L-Integrale-1966-25646.html"
"2271";"L'integrale - Spiderman "" L'integrale 1967 """;"L'integrale";"5";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-5INT-Spider-Man-L-Integrale-1967-29600.html"
"2272";"L'integrale - Spiderman "" L'integrale 1968 """;"L'integrale";"6";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-6INT-Spider-Man-L-Integrale-1968-35051.html"
"2273";"L'integrale - Spiderman "" L'integrale 1969 """;"L'integrale";"7";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-7INT-Spider-Man-L-Integrale-1969-40247.html"
"2274";"L'integrale - Spiderman "" L'integrale 1970 """;"L'integrale";"8";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-8INT-Spider-Man-L-Integrale-1970-45606.html"
"2275";"L'integrale - Spiderman "" L'integrale 1971 """;"L'integrale";"9";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-9INT-Spider-Man-L-Integrale-1971-52805.html"
"2276";"L'integrale - Spiderman "" L'integrale 1972 """;"L'integrale";"10";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-10INT-Spider-Man-L-Integrale-1972-56736.html"
"2277";"L'integrale - Spiderman "" L'integrale 1973 """;"L'integrale";"11";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-11INT-Spider-Man-L-Integrale-1973-58515.html"
"2278";"L'integrale - Spiderman "" L'integrale 1974 """;"L'integrale";"12";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-12INT-Spider-Man-L-Integrale-1974-61717.html"
"2279";"L'integrale - Spiderman "" L'integrale 1975 """;"L'integrale";"13";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-13INT-Spider-Man-L-Integrale-1975-66245.html"
"2280";"L'integrale - Spiderman "" L'integrale 1976 """;"L'integrale";"14";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-14INT-Spider-man-l-Integrale-1976-70490.html"
"2281";"L'integrale - Spiderman Spectacular "" L'integrale 1976-77 """;"L'integrale";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spectacular-Spider-Man-L-integrale-Tome-1-Spider-man-l-Integrale-1976-1977-81606.html"
"2282";"L'integrale - Spiderman "" L'integrale 1977 """;"L'integrale";"15";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-15INT-Spider-man-l-Integrale-1977-74732.html"
"2283";"L'integrale - Spiderman "" L'integrale 1978 """;"L'integrale";"16";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-16INT-Spider-man-l-Integrale-1978-85770.html"
"2284";"L'integrale - Spiderman "" L'integrale 1979 """;"L'integrale";"17";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-17INT-Spider-man-l-Integrale-1979-102421.html"
"2285";"L'integrale - Spiderman "" L'integrale 1980 """;"L'integrale";"18";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-18INT-Spider-man-l-integrale-1980-116667.html"
"2286";"L'integrale - Spiderman "" L'integrale 1981 """;"L'integrale";"19";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-19INT-Spider-man-l-integrale-1981-167925.html"
"2287";"L'integrale - Spiderman Spectacular "" L'integrale 1978 """;"L'integrale";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spectacular-Spider-Man-L-integrale-Tome-2-Spider-man-l-Integrale-1978-89827.html"
"2288";"L'integrale - Spiderman Spectacular "" L'integrale 1979 """;"L'integrale";"3";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spectacular-Spider-Man-L-integrale-Tome-3-Spider-man-l-Integrale-1979-108259.html"
"2289";"L'integrale - Spiderman Spectacular "" L'integrale 1980 """;"L'integrale";"4";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spectacular-Spider-Man-L-integrale-Tome-4-Spectacular-spider-man-l-integrale-1980-125966.html"
"2290";"L'integrale - Spiderman Spectacular "" L'integrale 1981 """;"L'integrale";"5";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spectacular-Spider-Man-L-integrale-Tome-5-Spectacular-Spider-Man-L-Integrale-1981-196692.html"
"2291";"L'integrale - Spiderman Team-Up "" L'integrale 1972-73 """;"L'integrale";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-Team-Up-L-integrale-Tome-1INT-Spider-Man-Team-Up-L-integrale-1972-1973-144660.html"
"2292";"L'integrale - Spiderman Team-Up "" L'integrale 1973-74 """;"L'integrale";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-Team-Up-L-integrale-Tome-2INT-Spider-Man-Team-Up-L-integrale-1973-1974-156803.html"
"2293";"L'integrale - X-Men "" L'integrale 1963-1964 """;"L'integrale";"10";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-X-Men-L-integrale-Tome-10INT-X-Men-L-integrale-1963-1964-58121.html"
"2294";"L'integrale - X-Men "" L'integrale 1965 """;"L'integrale";"13";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-X-Men-L-integrale-Tome-13INT-X-men-l-integrale-1965-68176.html"
"2295";"L'integrale - X-Men "" L'integrale 1966 """;"L'integrale";"15";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-X-Men-L-integrale-Tome-15INT-X-men-l-integrale-1966-81876.html"
"2296";"L'integrale - X-Men "" L'integrale 1967 """;"L'integrale";"17";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-X-Men-L-integrale-Tome-17INT-X-Men-l-integrale-1967-97476.html"
